CustomerID,Country,Recency,Frequency,MonetaryValue,R,F,M,RFMSegment,RFMScore,RFMLevel,Clusters
12762,Portugal,8,69,1898.5200000000004,4,3,4,4.03.04.0,11,Gold,2
12763,Japan,138,18,494.08,2,2,2,2.02.02.0,6,Silver,0
12764,Lebanon,317,45,1693.8800000000003,1,3,4,1.03.04.0,8,Silver,1
12766,Portugal,4,310,6989.629999999999,4,4,4,4.04.04.0,12,Gold,2
12769,Brazil,239,32,1143.6000000000001,1,2,3,1.02.03.0,6,Silver,1
12770,Japan,211,12,1351.4499999999998,1,1,3,1.01.03.0,5,Bronze,0
12772,Portugal,60,55,892.4700000000004,2,3,3,2.03.03.0,8,Silver,1
12775,Netherlands,17,66,1386.0400000000004,4,3,3,4.03.03.0,10,Gold,1
12778,Netherlands,20,50,822.2300000000001,3,3,3,3.03.03.0,9,Silver,1
12779,Poland,38,149,3981.360000000003,3,4,4,3.04.04.0,11,Gold,2
12781,Czech Republic,64,25,826.7400000000001,2,2,3,2.02.03.0,7,Silver,1
12782,Portugal,5,103,2330.9200000000014,4,4,4,4.04.04.0,12,Gold,2
12783,Portugal,2,84,2180.89,4,3,4,4.03.04.0,11,Gold,2
12784,Portugal,9,57,532.8199999999999,4,3,2,4.03.02.0,9,Silver,1
12785,Portugal,364,14,311.95,1,1,2,1.01.02.0,4,Bronze,0
12787,Netherlands,10,20,463.65999999999997,4,2,2,4.02.02.0,8,Silver,1
12789,Netherlands,65,4,91.85000000000001,2,1,1,2.01.01.0,4,Bronze,0
12790,Netherlands,192,21,324.9200000000001,1,2,2,1.02.02.0,5,Bronze,0
12791,Netherlands,374,2,192.60000000000002,1,1,1,1.01.01.0,3,Bronze,0
12792,Portugal,257,25,400.54,1,2,2,1.02.02.0,5,Bronze,0
12793,Portugal,335,24,545.48,1,2,2,1.02.02.0,5,Bronze,0
12794,Portugal,53,45,860.4099999999999,2,3,3,2.03.03.0,8,Silver,1
12795,Portugal,19,14,430.4800000000001,3,1,2,3.01.02.0,6,Silver,1
12797,Portugal,366,13,254.03,1,1,1,1.01.01.0,3,Bronze,0
12798,Japan,10,8,3980.5799999999995,4,1,4,4.01.04.0,9,Silver,1
12802,Netherlands,187,25,427.5799999999999,1,2,2,1.02.02.0,5,Bronze,0
12808,Portugal,37,28,483.65000000000015,3,2,2,3.02.02.0,7,Silver,1
12809,Portugal,178,25,489.31,1,2,2,1.02.02.0,5,Bronze,0
12811,Portugal,261,31,514.85,1,2,2,1.02.02.0,5,Bronze,0
12812,Japan,45,15,229.63999999999993,3,1,1,3.01.01.0,5,Bronze,0
12814,Poland,102,2,125.92,2,1,1,2.01.01.0,4,Bronze,0
12815,Poland,148,47,1063.46,1,3,3,1.03.03.0,7,Silver,1
12816,Poland,96,29,572.2,2,2,2,2.02.02.0,6,Silver,1
12817,Austria,281,4,166.04,1,1,1,1.01.01.0,3,Bronze,0
12818,Austria,262,14,1542.08,1,1,3,1.01.03.0,5,Bronze,0
12820,United Kingdom,3,59,942.3399999999999,4,3,3,4.03.03.0,10,Gold,2
12821,United Kingdom,214,6,92.72,1,1,1,1.01.01.0,3,Bronze,0
12822,United Kingdom,71,46,948.8799999999999,2,3,3,2.03.03.0,8,Silver,1
12823,United Kingdom,75,5,1759.5,2,1,4,2.01.04.0,7,Silver,0
12824,United Kingdom,60,25,397.11999999999995,2,2,2,2.02.02.0,6,Silver,1
12826,United Kingdom,3,91,1474.7199999999993,4,3,3,4.03.03.0,10,Gold,2
12827,United Kingdom,6,25,430.15,4,2,2,4.02.02.0,8,Silver,1
12828,United Kingdom,3,56,1018.7100000000003,4,3,3,4.03.03.0,10,Gold,2
12829,United Kingdom,337,11,293.0,1,1,1,1.01.01.0,3,Bronze,0
12830,United Kingdom,38,38,6651.830000000004,3,2,4,3.02.04.0,9,Silver,1
12831,United Kingdom,262,9,215.05,1,1,1,1.01.01.0,3,Bronze,0
12832,United Kingdom,32,27,383.03000000000003,3,2,2,3.02.02.0,7,Silver,1
12833,United Kingdom,145,24,417.37999999999994,1,2,2,1.02.02.0,5,Bronze,0
12834,United Kingdom,283,18,312.38,1,2,2,1.02.02.0,5,Bronze,0
12836,United Kingdom,59,174,2610.3599999999988,2,4,4,2.04.04.0,10,Gold,1
12837,United Kingdom,173,12,134.1,1,1,1,1.01.01.0,3,Bronze,0
12838,United Kingdom,34,120,671.9499999999995,3,4,3,3.04.03.0,10,Gold,1
12839,United Kingdom,3,314,5591.420000000003,4,4,4,4.04.04.0,12,Gold,2
12840,United Kingdom,144,113,2726.769999999999,1,4,4,1.04.04.0,9,Silver,1
12841,United Kingdom,5,414,3991.579999999997,4,4,4,4.04.04.0,12,Gold,2
12842,United Kingdom,70,34,1118.99,2,2,3,2.02.03.0,7,Silver,1
12843,United Kingdom,66,103,1702.26,2,4,4,2.04.04.0,10,Gold,1
12844,United Kingdom,29,52,325.9599999999999,3,3,2,3.03.02.0,8,Silver,1
12845,United Kingdom,267,27,354.09000000000003,1,2,2,1.02.02.0,5,Bronze,0
12847,United Kingdom,22,84,843.6399999999999,3,3,3,3.03.03.0,9,Silver,1
12849,United Kingdom,31,48,1010.2899999999998,3,3,3,3.03.03.0,9,Silver,1
12851,United Kingdom,97,47,131.80999999999997,2,3,1,2.03.01.0,6,Silver,0
12852,United Kingdom,295,17,311.54999999999995,1,1,2,1.01.02.0,4,Bronze,0
12853,United Kingdom,135,78,1957.1,2,3,4,2.03.04.0,9,Silver,1
12854,United Kingdom,79,109,1316.2500000000007,2,4,3,2.04.03.0,9,Silver,1
12855,United Kingdom,373,3,38.1,1,1,1,1.01.01.0,3,Bronze,0
12856,United Kingdom,8,311,2170.780000000001,4,4,4,4.04.04.0,12,Gold,2
12857,United Kingdom,211,46,1106.4000000000003,1,3,3,1.03.03.0,7,Silver,1
12863,United Kingdom,52,5,521.2,2,1,2,2.01.02.0,5,Bronze,0
12864,United Kingdom,138,3,147.12,2,1,1,2.01.01.0,4,Bronze,0
12865,Austria,26,95,1568.229999999999,3,3,3,3.03.03.0,9,Silver,1
12866,Belgium,283,26,559.1199999999999,1,2,2,1.02.02.0,5,Bronze,0
12867,United Kingdom,26,534,4009.339999999996,3,4,4,3.04.04.0,11,Gold,2
12868,United Kingdom,186,107,1607.0600000000009,1,4,3,1.04.03.0,8,Silver,1
12871,United Kingdom,84,11,380.64000000000004,2,1,2,2.01.02.0,5,Bronze,0
12872,United Kingdom,327,66,599.9699999999998,1,3,2,1.03.02.0,6,Silver,1
12873,United Kingdom,282,4,374.0,1,1,2,1.01.02.0,4,Bronze,0
12875,United Kingdom,143,2,162.18,2,1,1,2.01.01.0,4,Bronze,0
12876,Belgium,58,85,2218.0200000000004,2,3,4,2.03.04.0,9,Silver,1
12877,United Kingdom,4,154,1535.7700000000007,4,4,3,4.04.03.0,11,Gold,2
12878,United Kingdom,236,47,854.9899999999999,1,3,3,1.03.03.0,7,Silver,1
12879,United Kingdom,45,10,573.22,3,1,2,3.01.02.0,6,Silver,0
12881,United Kingdom,276,7,298.0,1,1,1,1.01.01.0,3,Bronze,0
12882,United Kingdom,9,13,1463.0399999999995,4,1,3,4.01.03.0,8,Silver,1
12883,United Kingdom,25,42,703.4700000000001,3,3,3,3.03.03.0,9,Silver,1
12884,United Kingdom,88,7,309.05000000000007,2,1,2,2.01.02.0,5,Bronze,0
12885,United Kingdom,63,71,1175.2199999999996,2,3,3,2.03.03.0,8,Silver,1
12886,United Kingdom,68,82,1378.4,2,3,3,2.03.03.0,8,Silver,1
12888,United Kingdom,214,5,354.12,1,1,2,1.01.02.0,4,Bronze,0
12890,United Kingdom,24,79,376.7199999999999,3,3,2,3.03.02.0,8,Silver,1
12891,United Kingdom,186,3,331.0,1,1,2,1.01.02.0,4,Bronze,0
12893,United Kingdom,31,31,176.55,3,2,1,3.02.01.0,6,Silver,0
12895,United Kingdom,42,22,372.79999999999995,3,2,2,3.02.02.0,7,Silver,1
12897,United Kingdom,205,4,216.5,1,1,1,1.01.01.0,3,Bronze,0
12901,United Kingdom,9,116,14324.96,4,4,4,4.04.04.0,12,Gold,2
12902,United Kingdom,265,10,138.68,1,1,1,1.01.01.0,3,Bronze,0
12904,United Kingdom,18,71,496.0599999999998,4,3,2,4.03.02.0,9,Silver,1
12906,United Kingdom,12,63,2919.809999999999,4,3,4,4.03.04.0,11,Gold,2
12908,United Kingdom,176,2,750.0,1,1,3,1.01.03.0,5,Bronze,0
12909,United Kingdom,40,91,2178.67,3,3,4,3.03.04.0,10,Gold,1
12910,United Kingdom,23,75,3075.0400000000013,3,3,4,3.03.04.0,10,Gold,2
12912,United Kingdom,3,24,1662.3,4,2,4,4.02.04.0,10,Gold,2
12913,United Kingdom,5,50,2483.6299999999997,4,3,4,4.03.04.0,11,Gold,2
12915,United Kingdom,149,22,363.65,1,2,2,1.02.02.0,5,Bronze,0
12916,United Kingdom,139,103,2944.9500000000007,2,4,4,2.04.04.0,10,Gold,1
12917,United Kingdom,128,2,594.0,2,1,2,2.01.02.0,5,Bronze,0
12919,United Kingdom,8,50,1335.1899999999998,4,3,3,4.03.03.0,10,Gold,2
12920,United Kingdom,17,27,162.78000000000003,4,2,1,4.02.01.0,7,Silver,0
12921,United Kingdom,9,720,16587.09000000002,4,4,4,4.04.04.0,12,Gold,2
12922,United Kingdom,161,28,405.38,1,2,2,1.02.02.0,5,Bronze,0
12923,United Kingdom,64,28,172.82,2,2,1,2.02.01.0,5,Bronze,0
12924,United Kingdom,88,30,933.7000000000003,2,2,3,2.02.03.0,7,Silver,1
12925,United Kingdom,5,45,694.0499999999998,4,3,3,4.03.03.0,10,Gold,1
12928,United Kingdom,35,84,2062.6999999999994,3,3,4,3.03.04.0,10,Gold,1
12929,United Kingdom,312,8,117.85000000000001,1,1,1,1.01.01.0,3,Bronze,0
12930,United Kingdom,78,25,415.8,2,2,2,2.02.02.0,6,Silver,0
12931,United Kingdom,22,82,36703.13,3,3,4,3.03.04.0,10,Gold,2
12933,United Kingdom,24,106,607.5299999999999,3,4,2,3.04.02.0,9,Silver,1
12935,United Kingdom,2,129,2160.6999999999994,4,4,4,4.04.04.0,12,Gold,2
12936,United Kingdom,17,62,1063.9000000000005,4,3,3,4.03.03.0,10,Gold,1
12937,United Kingdom,15,120,1504.2700000000004,4,4,3,4.04.03.0,11,Gold,2
12938,United Kingdom,26,9,114.14,3,1,1,3.01.01.0,5,Bronze,0
12939,United Kingdom,64,47,11581.8,2,3,4,2.03.04.0,9,Silver,2
12940,United Kingdom,55,96,899.69,2,3,3,2.03.03.0,8,Silver,1
12942,United Kingdom,131,70,675.6,2,3,3,2.03.03.0,8,Silver,1
12944,United Kingdom,36,30,604.51,3,2,2,3.02.02.0,7,Silver,1
12945,United Kingdom,288,23,462.95000000000005,1,2,2,1.02.02.0,5,Bronze,0
12947,United Kingdom,144,97,1603.9900000000002,1,3,3,1.03.03.0,7,Silver,1
12948,United Kingdom,16,116,2064.95,4,4,4,4.04.04.0,12,Gold,2
12949,United Kingdom,31,215,4167.220000000001,3,4,4,3.04.04.0,11,Gold,2
12950,United Kingdom,2,23,1843.0,4,2,4,4.02.04.0,10,Gold,2
12951,United Kingdom,9,63,1064.0700000000004,4,3,3,4.03.03.0,10,Gold,1
12952,United Kingdom,6,79,1387.7900000000004,4,3,3,4.03.03.0,10,Gold,2
12953,United Kingdom,10,17,329.84999999999997,4,1,2,4.01.02.0,7,Silver,1
12955,United Kingdom,1,180,4757.159999999999,4,4,4,4.04.04.0,12,Gold,2
12956,United Kingdom,306,19,108.07,1,2,1,1.02.01.0,4,Bronze,0
12957,United Kingdom,10,238,4017.5400000000027,4,4,4,4.04.04.0,12,Gold,2
12962,United Kingdom,7,16,266.39000000000004,4,1,1,4.01.01.0,6,Silver,1
12963,United Kingdom,8,95,1856.6299999999997,4,3,4,4.03.04.0,11,Gold,2
12965,United Kingdom,89,108,769.8099999999997,2,4,3,2.04.03.0,9,Silver,1
12966,United Kingdom,10,10,160.18,4,1,1,4.01.01.0,6,Silver,0
12967,United Kingdom,358,19,1660.9,1,2,4,1.02.04.0,7,Silver,1
12968,United Kingdom,112,5,135.95,2,1,1,2.01.01.0,4,Bronze,0
12970,United Kingdom,7,129,405.4699999999999,4,4,2,4.04.02.0,10,Gold,1
12971,United Kingdom,4,305,11189.909999999996,4,4,4,4.04.04.0,12,Gold,2
12974,United Kingdom,198,8,144.8,1,1,1,1.01.01.0,3,Bronze,0
12976,United Kingdom,212,22,738.6,1,2,3,1.02.03.0,6,Silver,0
12977,United Kingdom,156,9,39.24,1,1,1,1.01.01.0,3,Bronze,0
12980,United Kingdom,158,20,7374.900000000001,1,2,4,1.02.04.0,7,Silver,1
12981,United Kingdom,30,20,372.21999999999997,3,2,2,3.02.02.0,7,Silver,1
12982,United Kingdom,243,28,390.53999999999996,1,2,2,1.02.02.0,5,Bronze,0
12984,United Kingdom,19,4,97.5,3,1,1,3.01.01.0,5,Bronze,0
12985,United Kingdom,1,76,1239.38,4,3,3,4.03.03.0,10,Gold,2
12987,United Kingdom,74,28,558.7,2,2,2,2.02.02.0,6,Silver,1
12988,United Kingdom,292,83,505.82,1,3,2,1.03.02.0,6,Silver,1
12989,United Kingdom,3,64,6924.109999999996,4,3,4,4.03.04.0,11,Gold,2
12990,United Kingdom,31,13,409.50000000000006,3,1,2,3.01.02.0,6,Silver,0
12991,United Kingdom,23,31,503.76,3,2,2,3.02.02.0,7,Silver,1
12993,United Kingdom,23,27,414.75999999999993,3,2,2,3.02.02.0,7,Silver,1
12994,United Kingdom,4,61,974.42,4,3,3,4.03.03.0,10,Gold,2
12995,United Kingdom,85,3,211.32,2,1,1,2.01.01.0,4,Bronze,0
12997,United Kingdom,22,59,1226.89,3,3,3,3.03.03.0,9,Silver,1
12999,United Kingdom,196,28,455.8799999999999,1,2,2,1.02.02.0,5,Bronze,0
13000,United Kingdom,107,31,534.8500000000001,2,2,2,2.02.02.0,6,Silver,1
13001,United Kingdom,4,337,9785.970000000012,4,4,4,4.04.04.0,12,Gold,2
13002,United Kingdom,318,7,120.94999999999999,1,1,1,1.01.01.0,3,Bronze,0
13003,United Kingdom,106,6,149.05,2,1,1,2.01.01.0,4,Bronze,0
13004,United Kingdom,12,404,5655.91,4,4,4,4.04.04.0,12,Gold,2
13005,United Kingdom,174,26,513.7,1,2,2,1.02.02.0,5,Bronze,0
13006,United Kingdom,56,4,81.57,2,1,1,2.01.01.0,4,Bronze,0
13008,United Kingdom,323,14,229.47000000000003,1,1,1,1.01.01.0,3,Bronze,0
13011,United Kingdom,372,3,50.550000000000004,1,1,1,1.01.01.0,3,Bronze,0
13012,United Kingdom,9,88,1646.8400000000008,4,3,4,4.03.04.0,11,Gold,2
13013,United Kingdom,1,219,4810.9400000000005,4,4,4,4.04.04.0,12,Gold,2
13014,United Kingdom,11,109,3466.2799999999997,4,4,4,4.04.04.0,12,Gold,2
13015,United Kingdom,53,175,3338.6400000000017,2,4,4,2.04.04.0,10,Gold,2
13016,United Kingdom,73,47,789.8899999999996,2,3,3,2.03.03.0,8,Silver,1
13017,United Kingdom,7,1,204.0,4,1,1,4.01.01.0,6,Silver,0
13018,United Kingdom,16,458,7277.699999999997,4,4,4,4.04.04.0,12,Gold,2
13021,United Kingdom,4,131,2616.38,4,4,4,4.04.04.0,12,Gold,2
13023,United Kingdom,64,40,689.9000000000001,2,2,3,2.02.03.0,7,Silver,1
13026,United Kingdom,1,40,975.3599999999998,4,2,3,4.02.03.0,9,Silver,2
13027,United Kingdom,114,26,5655.5999999999985,2,2,4,2.02.04.0,8,Silver,1
13028,United Kingdom,23,45,661.32,3,3,2,3.03.02.0,8,Silver,1
13029,United Kingdom,31,10,1247.5,3,1,3,3.01.03.0,7,Silver,1
13030,United Kingdom,11,92,752.4399999999999,4,3,3,4.03.03.0,10,Gold,1
13032,United Kingdom,52,71,1010.1799999999997,2,3,3,2.03.03.0,8,Silver,1
13033,United Kingdom,357,11,190.54999999999998,1,1,1,1.01.01.0,3,Bronze,0
13034,United Kingdom,55,37,642.77,2,2,2,2.02.02.0,6,Silver,1
13035,United Kingdom,74,27,921.8800000000002,2,2,3,2.02.03.0,7,Silver,1
13037,United Kingdom,138,48,881.07,2,3,3,2.03.03.0,8,Silver,1
13038,United Kingdom,80,28,908.46,2,2,3,2.02.03.0,7,Silver,1
13040,United Kingdom,9,43,676.9900000000001,4,3,3,4.03.03.0,10,Gold,1
13043,United Kingdom,273,13,516.4200000000001,1,1,2,1.01.02.0,4,Bronze,0
13044,United Kingdom,291,33,560.4700000000001,1,2,2,1.02.02.0,5,Bronze,0
13045,United Kingdom,99,18,305.28,2,2,1,2.02.01.0,5,Bronze,0
13046,United Kingdom,31,35,629.31,3,2,2,3.02.02.0,7,Silver,1
13047,United Kingdom,32,172,3237.540000000001,3,4,4,3.04.04.0,11,Gold,2
13048,United Kingdom,14,135,1819.4099999999994,4,4,4,4.04.04.0,12,Gold,2
13049,United Kingdom,64,14,656.6800000000002,2,1,2,2.01.02.0,5,Bronze,0
13050,United Kingdom,15,403,5836.86,4,4,4,4.04.04.0,12,Gold,2
13052,United Kingdom,212,18,348.15000000000003,1,2,2,1.02.02.0,5,Bronze,0
13055,United Kingdom,78,76,1214.41,2,3,3,2.03.03.0,8,Silver,1
13058,United Kingdom,25,8,271.4,3,1,1,3.01.01.0,5,Bronze,0
13059,United Kingdom,250,8,183.4,1,1,1,1.01.01.0,3,Bronze,0
13060,United Kingdom,254,15,307.53000000000003,1,1,2,1.01.02.0,4,Bronze,0
13061,United Kingdom,72,10,248.61,2,1,1,2.01.01.0,4,Bronze,0
13062,United Kingdom,191,11,346.98,1,1,2,1.01.02.0,4,Bronze,0
13064,United Kingdom,13,68,1105.5900000000004,4,3,3,4.03.03.0,10,Gold,1
13065,United Kingdom,373,14,205.85999999999999,1,1,1,1.01.01.0,3,Bronze,0
13066,United Kingdom,24,48,470.80000000000007,3,3,2,3.03.02.0,8,Silver,1
13067,United Kingdom,82,15,115.46000000000002,2,1,1,2.01.01.0,4,Bronze,0
13068,United Kingdom,10,2,344.0,4,1,2,4.01.02.0,7,Silver,0
13069,United Kingdom,1,424,4299.349999999996,4,4,4,4.04.04.0,12,Gold,2
13070,United Kingdom,192,9,228.8,1,1,1,1.01.01.0,3,Bronze,0
13072,United Kingdom,267,7,177.14999999999998,1,1,1,1.01.01.0,3,Bronze,0
13075,United Kingdom,130,22,919.61,2,2,3,2.02.03.0,7,Silver,1
13077,United Kingdom,1,111,728.0200000000001,4,4,3,4.04.03.0,11,Gold,2
13078,United Kingdom,3,358,12627.94,4,4,4,4.04.04.0,12,Gold,2
13079,United Kingdom,4,6,220.09999999999997,4,1,1,4.01.01.0,6,Silver,0
13080,United Kingdom,179,6,58.08,1,1,1,1.01.01.0,3,Bronze,0
13081,United Kingdom,12,1024,28337.38000000005,4,4,4,4.04.04.0,12,Gold,2
13082,United Kingdom,126,73,3217.8700000000003,2,3,4,2.03.04.0,9,Silver,1
13083,United Kingdom,4,18,303.75,4,2,1,4.02.01.0,7,Silver,1
13085,United Kingdom,158,22,416.08000000000004,1,2,2,1.02.02.0,5,Bronze,0
13089,United Kingdom,3,1814,58762.08000000013,4,4,4,4.04.04.0,12,Gold,2
13090,United Kingdom,9,155,8910.82,4,4,4,4.04.04.0,12,Gold,2
13091,United Kingdom,28,21,345.82,3,2,2,3.02.02.0,7,Silver,1
13092,United Kingdom,71,25,477.83,2,2,2,2.02.02.0,6,Silver,1
13093,United Kingdom,276,159,7832.469999999998,1,4,4,1.04.04.0,9,Silver,1
13094,United Kingdom,21,24,1927.3200000000002,3,2,4,3.02.04.0,9,Silver,1
13095,United Kingdom,71,6,74.4,2,1,1,2.01.01.0,4,Bronze,0
13097,United Kingdom,33,421,6003.219999999994,3,4,4,3.04.04.0,11,Gold,2
13098,United Kingdom,1,572,28882.440000000013,4,4,4,4.04.04.0,12,Gold,2
13099,United Kingdom,99,1,207.35999999999999,2,1,1,2.01.01.0,4,Bronze,0
13101,United Kingdom,234,8,101.18999999999998,1,1,1,1.01.01.0,3,Bronze,0
13102,United Kingdom,1,304,6424.090000000001,4,4,4,4.04.04.0,12,Gold,2
13103,United Kingdom,40,8,243.94,3,1,1,3.01.01.0,5,Bronze,0
13104,United Kingdom,3,20,1098.48,4,2,3,4.02.03.0,9,Silver,2
13106,United Kingdom,133,1,76.5,2,1,1,2.01.01.0,4,Bronze,0
13107,United Kingdom,44,58,1531.6200000000003,3,3,3,3.03.03.0,9,Silver,1
13108,United Kingdom,373,10,350.05999999999995,1,1,2,1.01.02.0,4,Bronze,0
13109,United Kingdom,60,47,786.5400000000001,2,3,3,2.03.03.0,8,Silver,1
13110,United Kingdom,31,145,1488.6700000000012,3,4,3,3.04.03.0,10,Gold,1
13113,United Kingdom,1,200,12245.960000000003,4,4,4,4.04.04.0,12,Gold,2
13115,United Kingdom,12,120,2294.7800000000007,4,4,4,4.04.04.0,12,Gold,2
13116,United Kingdom,138,30,501.14000000000004,2,2,2,2.02.02.0,6,Silver,0
13117,United Kingdom,22,76,984.9099999999996,3,3,3,3.03.03.0,9,Silver,1
13118,United Kingdom,20,79,1197.8099999999995,3,3,3,3.03.03.0,9,Silver,1
13120,United Kingdom,239,1,30.599999999999998,1,1,1,1.01.01.0,3,Bronze,0
13121,United Kingdom,269,50,283.7299999999999,1,3,1,1.03.01.0,5,Bronze,0
13122,United Kingdom,94,55,922.3900000000002,2,3,3,2.03.03.0,8,Silver,1
13124,United Kingdom,90,222,3756.329999999998,2,4,4,2.04.04.0,10,Gold,1
13126,United Kingdom,5,140,2099.6399999999994,4,4,4,4.04.04.0,12,Gold,2
13127,United Kingdom,78,15,259.16999999999996,2,1,1,2.01.01.0,4,Bronze,0
13130,United Kingdom,94,2,64.0,2,1,1,2.01.01.0,4,Bronze,0
13131,United Kingdom,23,44,1073.2999999999997,3,3,3,3.03.03.0,9,Silver,1
13132,United Kingdom,262,3,77.3,1,1,1,1.01.01.0,3,Bronze,0
13133,United Kingdom,274,7,109.80000000000001,1,1,1,1.01.01.0,3,Bronze,0
13134,United Kingdom,86,98,1793.58,2,3,4,2.03.04.0,9,Silver,1
13135,United Kingdom,197,1,477.35999999999996,1,1,2,1.01.02.0,4,Bronze,0
13136,United Kingdom,56,127,2607.6099999999997,2,4,4,2.04.04.0,10,Gold,1
13137,United Kingdom,11,687,3603.2899999999995,4,4,4,4.04.04.0,12,Gold,2
13138,United Kingdom,22,63,962.3900000000001,3,3,3,3.03.03.0,9,Silver,1
13139,United Kingdom,16,170,5064.940000000003,4,4,4,4.04.04.0,12,Gold,2
13140,United Kingdom,108,45,422.46999999999997,2,3,2,2.03.02.0,7,Silver,1
13141,United Kingdom,85,135,2388.7499999999995,2,4,4,2.04.04.0,10,Gold,1
13142,United Kingdom,19,23,307.0899999999999,3,2,2,3.02.02.0,7,Silver,1
13144,United Kingdom,333,3,110.94999999999999,1,1,1,1.01.01.0,3,Bronze,0
13145,United Kingdom,40,6,617.52,3,1,2,3.01.02.0,6,Silver,0
13146,United Kingdom,26,17,228.91,3,1,1,3.01.01.0,5,Bronze,0
13147,United Kingdom,10,4,712.8000000000001,4,1,3,4.01.03.0,8,Silver,0
13148,United Kingdom,29,312,3683.2600000000007,3,4,4,3.04.04.0,11,Gold,2
13149,United Kingdom,14,86,1676.0599999999997,4,3,4,4.03.04.0,11,Gold,2
13151,United Kingdom,296,74,1257.8700000000003,1,3,3,1.03.03.0,7,Silver,1
13153,United Kingdom,6,15,486.22,4,1,2,4.01.02.0,7,Silver,1
13155,United Kingdom,33,85,971.76,3,3,3,3.03.03.0,9,Silver,1
13157,United Kingdom,49,87,1741.2199999999991,3,3,4,3.03.04.0,10,Gold,1
13158,United Kingdom,95,79,1201.0600000000004,2,3,3,2.03.03.0,8,Silver,1
13159,United Kingdom,9,120,1429.3500000000006,4,4,3,4.04.03.0,11,Gold,2
13160,United Kingdom,22,4,91.8,3,1,1,3.01.01.0,5,Bronze,0
13161,United Kingdom,313,8,112.75,1,1,1,1.01.01.0,3,Bronze,0
13162,United Kingdom,122,79,1688.2899999999995,2,3,4,2.03.04.0,9,Silver,1
13165,United Kingdom,46,42,1021.4799999999999,3,3,3,3.03.03.0,9,Silver,1
13166,United Kingdom,283,41,417.19999999999993,1,2,2,1.02.02.0,5,Bronze,0
13167,United Kingdom,19,65,791.3300000000002,3,3,3,3.03.03.0,9,Silver,1
13168,United Kingdom,36,126,1299.5900000000001,3,4,3,3.04.03.0,10,Gold,1
13169,United Kingdom,64,13,712.88,2,1,3,2.01.03.0,6,Silver,0
13170,United Kingdom,27,30,108.81000000000002,3,2,1,3.02.01.0,6,Silver,0
13171,United Kingdom,22,46,468.4099999999999,3,3,2,3.03.02.0,8,Silver,1
13173,United Kingdom,4,43,353.65000000000003,4,3,2,4.03.02.0,9,Silver,1
13174,United Kingdom,16,293,2742.8200000000006,4,4,4,4.04.04.0,12,Gold,2
13176,United Kingdom,46,67,481.49000000000007,3,3,2,3.03.02.0,8,Silver,1
13177,United Kingdom,65,17,282.45,2,1,1,2.01.01.0,4,Bronze,0
13178,United Kingdom,26,265,5725.470000000003,3,4,4,3.04.04.0,11,Gold,2
13182,United Kingdom,45,11,121.17999999999999,3,1,1,3.01.01.0,5,Bronze,0
13183,United Kingdom,8,94,3957.7800000000016,4,3,4,4.03.04.0,11,Gold,2
13184,United Kingdom,15,179,1668.950000000001,4,4,4,4.04.04.0,12,Gold,2
13185,United Kingdom,268,1,71.4,1,1,1,1.01.01.0,3,Bronze,0
13186,United Kingdom,40,79,1575.8900000000003,3,3,3,3.03.03.0,9,Silver,1
13187,United Kingdom,337,37,236.01999999999995,1,2,1,1.02.01.0,4,Bronze,0
13188,United Kingdom,11,2,114.60000000000001,4,1,1,4.01.01.0,6,Silver,0
13189,United Kingdom,19,29,260.68,3,2,1,3.02.01.0,6,Silver,1
13192,United Kingdom,95,63,911.9400000000002,2,3,3,2.03.03.0,8,Silver,1
13193,United Kingdom,61,25,112.08,2,2,1,2.02.01.0,5,Bronze,0
13194,United Kingdom,136,3,60.7,2,1,1,2.01.01.0,4,Bronze,0
13196,United Kingdom,11,110,1797.78,4,4,4,4.04.04.0,12,Gold,2
13198,United Kingdom,10,226,3401.239999999997,4,4,4,4.04.04.0,12,Gold,2
13199,United Kingdom,4,119,9817.120000000003,4,4,4,4.04.04.0,12,Gold,2
13200,United Kingdom,19,46,870.09,3,3,3,3.03.03.0,9,Silver,1
13203,United Kingdom,10,57,869.4599999999999,4,3,3,4.03.03.0,10,Gold,1
13207,United Kingdom,15,8,250.26000000000002,4,1,1,4.01.01.0,6,Silver,0
13208,United Kingdom,59,148,1217.6499999999999,2,4,3,2.04.03.0,9,Silver,1
13209,United Kingdom,30,321,5891.609999999999,3,4,4,3.04.04.0,11,Gold,2
13210,United Kingdom,94,22,353.47999999999996,2,2,2,2.02.02.0,6,Silver,0
13211,United Kingdom,10,55,1095.42,4,3,3,4.03.03.0,10,Gold,1
13212,United Kingdom,20,141,786.8299999999998,3,4,3,3.04.03.0,10,Gold,1
13213,United Kingdom,57,90,1520.5800000000004,2,3,3,2.03.03.0,8,Silver,1
13216,United Kingdom,268,5,333.74,1,1,2,1.01.02.0,4,Bronze,0
13217,United Kingdom,122,4,533.98,2,1,2,2.01.02.0,5,Bronze,0
13218,United Kingdom,127,5,62.64,2,1,1,2.01.01.0,4,Bronze,0
13220,United Kingdom,78,21,819.29,2,2,3,2.02.03.0,7,Silver,1
13221,United Kingdom,240,66,847.4100000000001,1,3,3,1.03.03.0,7,Silver,1
13223,United Kingdom,200,5,163.20000000000002,1,1,1,1.01.01.0,3,Bronze,0
13224,United Kingdom,60,108,2155.9499999999994,2,4,4,2.04.04.0,10,Gold,1
